a,工
jgjf,量
jnv,电
jn,电
jyie,影
jvg,归
jv,归
jqkq,晚
jq,晚
jqk,晚
jyi,景
jghm,题
jy,景
jfcb,野
js,果
jsi,果
jyiu,景
jfc,野
jcx,紧
jcxi,紧
jc,紧
jgeg,晴
jge,晴
jhng,曰
jpx,蛇
jpxn,蛇
juj,暗
ju,暗
jat,晓
jujg,暗
jatq,晓
jd,晨
jdf,晨
jdfe,晨
jaw,暴
jawi,暴
jty,临
jlcu,曼
jtyj,临
jlc,曼
jo,显
jog,显
jogf,显
jsg,晒
jhny,虫
jhf,冒
jcmu,贤
jcm,贤
jmhp,遇
jm,遇
jgg,旺
jhk,申
jelf,盟
jel,盟
jans,蝶
jef,暖
jefc,暖
jj,昌
jjf,昌
jsd,颗
jsdm,颗
jan,蝶
jjj,晶
jjjf,晶
jghy,虾
jqb,昂
jqbj,昂
jt,昨
jth,昨
jthf,昨
jce,肾
jcef,肾
jcf,坚
jcff,坚
jvk,昭
jvkg,昭
jag,虹
ja,虹
jx,昆
jxx,昆
jxxb,昆
jiqb,晃
jja,曝
jjai,曝
jiq,晃
ji,晃
jw,蛤
jwg,蛤
jmd,映
jgd,昊
jgdu,昊
jmdy,映
jwgk,蛤
jplh,晖
jug,曦
jhnr,畅
jtyl,监
jugt,曦
jlf,蛊
jff,蛙
jtd,蜂
jtdh,蜂
jrh,昕
jffg,蛙
jqww,歇
jqw,歇
jmhn,愚
jjq,蝎
jjqn,蝎
jgf,旦
jcu,竖
jcuf,竖
jdeg,蝴
jde,蝴
jdn,晟
jdnt,晟
jghx,匙
jtyq,鉴
jfj,旱
jajg,蜡
jaj,蜡
jpvf,晏
jpv,晏
jnw,曜
jnwy,曜
jyqy,蚁
jyq,蚁
jyiy,晾
jujf,蝉
jlxi,螺
jlx,螺
jfiy,昧
juf,昱
jfi,昧
jyy,蚊
juq,蛟
juqy,蛟
jyt,旷
jtyq,览
jk,蝇
jou,炅
jwyk,晗
jkjn,蝇
jkj,蝇
jtr,蛾
jtrt,蛾
jftj,暑
jft,暑
jegg,蛆
jada,蟒
jri,蛛
jriy,蛛
jep,暧
jepc,暧
jxe,曳
jwxf,晔
jwx,晔
jqko,煦
jpgg,暄
jpg,暄
jl,曙
jgkg,晤
jsrh,晰
jsr,晰
jrgg,蝗
jrg,蝗
jr,蝗
jlfj,曙
jgk,晤
jdh,蚌
jdhh,蚌
jqrj,剔
jqu,昀
jqug,昀
jnhc,暇
jnh,暇
jgkl,蝠
jnxn,昵
jnx,昵
jceh,蛹
jfcf,墅
jfcu,昙
jqkq,冕
jtxu,晦
jtx,晦
jiqb,晁
jqd,蟾
jqdy,蟾
jyim,颢
jtf,蚝
jqt,昴
jqtb,昴
jtfn,蚝
jnn,虬
jkmw,蜗
jkm,蜗
jmhy,禺
judb,蜷
jsrh,蜥
jyg,蛀
jygg,蛀
jtol,蟠
jagw,螨
juk,蜕
jukq,蜕
jybc,螭
jyxf,蟀
jyx,蟀
jqwp,遏
jpju,暝
jcg,蚂
jad,蜞
jadw,蜞
jtmk,晌
jtm,晌
jmqn,蚬
jmq,蚬
jyvb,螂
jyv,螂
jsu,杲
jtfp,蜓
jgc,蛭
jgcf,蛭
jrt,蜱
jrtf,蜱
jajd,蟆
jthp,蜒
jqwn,曷
jgeg,蜻
jhln,勖
jlgy,蝈
jsqq,夥
jlg,蝈
jhl,勖
jghh,韪
jdw,昃
jsq,夥
jdwu,昃
jyn,虻
jwyp,暹
jwy,暹
jnpd,遢
jnp,遢
jafg,蚶
jaf,蚶
jynn,虻
jthk,晷
jdd,蛎
jcfg,蛏
jddn,蛎
jyke,曩
jyk,曩
judk,蟮
jujh,蟑
jfdj,蠕
jaht,蚜
jkgd,蜈
jkg,蜈
jah,蚜
jyjh,蛴
jfh,旰
jyj,蛴
jwyc,蛉
jpju,螟
jpj,螟
jpqb,蜿
jpq,蜿
jdg,蛄
jwcy,蚣
jtdk,蜘
jlkg,蛔
jwc,蚣
jlk,蛔
jip,螳
jipf,螳
jov,蝼
jwj,蚧
jwjh,蚧
jyu,蠊
jovg,蝼
jyuo,蠊
jujf,曈
jape,蠓
jap,蠓
jtga,戥
jxl,蚴
jxln,蚴
jmw,蚋
jtgo,曛
jmwy,蚋
jjqr,蜴
jfm,蝻
jfmf,蝻
jxhh,蚓
jxh,蚓
jupy,螃
jdwj,蝽
jgu,蛱
jtuf,蝌
jybt,暾
jyb,暾
jup,螃
jtu,蝌
jton,蟋
jto,蟋
jguw,蛱
jjgh,蛳
jjg,蛳
jgey,晡
jak,蜮
jyna,蝙
jufh,蚪
jma,蛐
jrgg,蚯
jmfg,蚺
jmf,蚺
jmag,蛐
jdri,螈
jakg,蜮
jdr,螈
jwgd,暌
jthf,蚱
jfke,蟛
jvb,旯
jthn,螅
jtjt,蝮
jieg,蛸
jie,蛸
jhh,刂
jusg,蝤
jus,蝤
jtnn,虼
jtn,虼
jskg,蚵
jsk,蚵
jfaq,暁
jalt,蠛
jal,蠛
jdwt,螓
jdff,蝰
jqje,蟓
jqj,蟓
jmn,虮
jeb,蜉
jmfk,蜩
jebg,蜉
jjs,蜾
jjsy,蜾
jbl,蜢
jblg,蜢
jgjn,蟪
jfwy,蚨
jfw,蚨
jam,蟥
jamw,蟥
jsf,螵
jtjh,蜊
jtj,蜊
jsfi,螵
jatq,蛲
jytb,蝣
jmg,蚰
judh,蛘
jud,蛘
jcr,蛑
jyvk,螗
jtdg,蛞
jcrh,蛑
jhhc,蠼
jawc,蠖
jxxn,蚍
jwt,蜍
jwty,蜍
japs,蝾
jwgj,蝓
jgmj,螬
judn,蜣
jvh,螋
jvhc,螋
k,中
kkkk,口
kb,啊
kbs,啊
kbsk,啊
kh,中
khk,中
kc,吧
kcn,吧
knx,呢
knxn,呢
kcg,吗
ktrt,哦
ktr,哦
kah,呀
ka,呀
kaht,呀
khv,跟
khve,跟
krug,啦
kru,啦
kgnb,号
kgn,号
kn,叫
kw,只
kwu,只
knhh,叫
knh,叫
ktnn,吃
ktn,吃
kys,嘛
ky,嘛
kyss,嘛
klj,别
kljh,别
kwg,哈
kwgk,哈
kldn,嗯
kr,听
krh,听
kaqy,哎
kaq,哎
kct,唉
kctd,唉
kht,路
khtk,路
khes,踩
klge,喂
kffg,哇
kff,哇
kvfb,哪
kvf,哪
kv,哪
kjqn,喝
kjq,喝
kyb,哼
kybh,哼
khq,跑
khqn,跑
kth,咱
ktk,咯
ktkg,咯
kthg,咱
kgd,吴
kgdu,吴
kl,另
klb,另
kf,叶
kx,哟
kxq,哟
kxqy,哟
kfh,叶
kjj,唱
kqb,兄
kjjg,唱
kdb,呃
kkc,骂
kkcf,骂
ktmd,噢
kdbn,呃
khgm,贵
kwfk,啥
khi,跳
khiq,跳
kj,虽
kju,虽
kkdu,哭
ksk,呵
kskg,呵
kthf,咋
khxe,嘴
kdgt,喊
khx,嘴
kgb,吨
kngf,喔
kq,史
kgbn,吨
kqi,史
kmy,呗
kkkf,品
klf,嘿
kkk,品
kkdk,器
klfo,嘿
kmwy,呐
kmw,呐
kkd,器
kov,喽
kfi,味
kfiy,味
khr,跌
khrw,跌
kovg,喽
kqw,吹
kqwy,吹
kthh,川
kuh,吖
kuhh,吖
ksu,呆
kgx,咦
kgxw,咦
ks,呆
khu,足
ktu,呼
ktuh,呼
kt,呼
kjf,哩
kjfg,哩
kdm,顺
kgkg,唔
kgf,呈
kg,呈
kdmy,顺
kd,顺
krr,啪
kkf,吕
kk,吕
krrg,啪
kkhn,患
khan,距
kha,距
kghy,吓
kgh,吓
khjr,踢
km,员
kmh,吊
khj,踢
kmu,员
kynw,咳
kmhj,吊
kgqj,咧
ki,吵
kit,吵
kgq,咧
kfg,吐
kitt,吵
kitu,嗨
keyy,吸
key,吸
ke,吸
kwyg,唯
ktm,响
kuq,咬
ktmk,响
kqng,呜
kuqy,咬
khnu,忠
khn,忠
kfam,喷
kfa,喷
kdpy,哒
kdp,哒
kbnn,吼
kbn,吼
koy,咪
kqr,吻
kqrt,吻
kud,咩
kdha,嘎
kqy,鸣
kqyg,鸣
kdh,嘎
kudh,咩
kum,嘀
kumd,嘀
kaj,噶
kajn,噶
khd,跨
khdn,跨
kheg,啃
khe,啃
kxln,呦
kxl,呦
kkmb,咒
kkm,咒
kaw,哄
kawy,哄
kwyn,吟
kkhk,串
kfpi,嗦
kgi,呸
kgig,呸
khij,踏
kkh,串
kog,噗
kogy,噗
kcy,叹
khag,嘘
kngg,叼
kng,叼
kfmf,喃
kfm,喃
khqb,跪
kml,勋
kaf,嘞
kmln,勋
ksh,叮
khuj,蹭
kafl,嘞
khme,蹦
khuf,蹲
ktuy,咚
kalg,喵
kal,喵
kln,叻
khtd,跃
kvh,嗖
kvhc,嗖
kqm,唤
kqmd,唤
khgp,遗
khmj,踹
kgqt,嗷
kwgj,喻
kfkk,嘻
kfke,嘭
kfk,嘻
kelf,嚼
kel,嚼
kvi,啸
kvij,啸
kwx,哗
kwxf,哗
kyn,咏
kyni,咏
khwu,蹬
kawk,嗬
kldy,咽
kld,咽
kftb,嘟
kpff,噻
kpf,噻
kfc,吱
kfcy,吱
kadk,喏
kaqy,呕
kkfb,鄂
kwn,喉
kwnd,喉
khwy,趴
kgo,哑
kgog,哑
khw,趴
kwqq,嗲
kwq,嗲
kieg,哨
kie,哨
khgp,遣
kype,嚎
kyp,嚎
ktaw,噬
kta,噬
kmn,叽
kmdj,喘
kmd,喘
khhy,咔
kgmy,啧
kgm,啧
kad,嘶
kadr,嘶
kgkj,喇
kwy,叭
kap,唠
kapl,唠
kfo,哧
kfoy,哧
kgk,喇
kwcn,嗡
kwc,嗡
kwbn,呛
kwb,呛
kthd,嗅
kptk,喀
kpt,喀
klkg,咖
klk,咖
kihc,啵
kih,啵
kftj,嗜
kepc,嗳
kep,嗳
kdg,咕
kcb,邑
khy,卟
kwsy,咻
kws,咻
khl,盅
kham,唬
khuh,蹄
khpi,踪
kuph,啼
khp,踪
khlf,盅
ku,啼
kup,啼
kkks,噪
kiqn,咣
kiq,咣
kma,嗣
kmak,嗣
kme,嘣
kmee,嘣
kbh,叩
kfwy,嚯
khks,躁
kawk,嗒
kagg,哐
kyce,唷
kyc,唷
kgp,逞
kgpd,逞
kpgg,喧
kpg,喧
kp,喧
kbhj,嗤
kag,哐
kcwt,唆
kcw,唆
kcep,嗵
kce,嗵
kfhw,嗔
kyke,嚷
kyk,嚷
kxy,吆
krtf,啤
krt,啤
kmwj,剐
khtg,鹭
keyy,啄
kfl,鄙
kflb,鄙
kwyc,呤
kulj,噌
kwvt,咿
kul,噌
kcc,嗓
kccs,嗓
kqg,噜
kqgj,噜
kxn,叱
kym,吭
kymn,吭
kfcl,嗑
kgfh,吁
khxn,呲
khph,蹿
kpwi,嚓
kqq,哆
kqqy,哆
krc,呱
krcy,呱
kujn,噫
kpw,嚓
klh,呷
knty,嘱
knt,嘱
khhg,趾
khh,趾
kgkh,嗝
kwwf,唑
kww,唑
kvn,叨
kfpu,噎
kfp,噎
kkdk,嚣
kdy,吠
ksjg,喳
ksj,喳
khms,跺
khm,跺
kyvb,啷
kyv,啷
kegg,咀
keg,咀
kwgu,噔
kam,咂
kamh,咂
kfje,嘲
kfj,嘲
keqg,鹃
keq,鹃
koo,啖
kooy,啖
kuda,嗟
kvcb,唧
ktoy,啾
kdht,嘁
khdc,跋
kto,啾
khg,践
khaq,跷
kdyy,呔
khgt,践
khev,蹈
kxxf,哔
kdjd,啡
ktg,唾
ktgf,唾
kccc,啜
kcq,吮
kcqn,吮
kdj,啡
kdht,嗄
kgt,唛
kgty,唛
khyc,踱
khjn,蹋
knk,噼
knku,噼
kxxg,咝
kqdh,唏
kqd,唏
ktan,吒
kgmj,嘈
kyw,啐
kywf,啐
kvc,呶
kxe,喙
kxey,喙
kxx,吡
kxxn,吡
kft,哮
kftb,哮
kvcy,呶
khjs,踝
kdwt,嗪
kcr,哞
kcrh,哞
kgj,哽
kgjq,哽
khck,跆
khtf,踵
khuq,跤
kjb,嘬
kjbc,嘬
kge,哺
kgey,哺
kgkw,嗽
khhc,跛
krey,哌
kre,哌
kfq,呒
kgbh,郢
kfqn,呒
kwyc,噙
khwb,啮
khnd,踞
kans,喋
kdu,噘
kduw,噘
kbmh,咄
kbm,咄
kbcc,嗫
kbc,嗫
katq,哓
kat,哓
kve,哏
kvey,哏
kann,呓
kan,呓
ksg,哂
kqnn,咆
kqn,咆
kmmv,嘤
kmm,嘤
kfph,嚏
kwfc,哙
khae,噱
kdoy,咴
kdo,咴
kmsy,哚
kms,哚
kpgh,啶
kpe,哝
kpey,哝
khyk,踮
kdui,嘹
kkfm,颚
khyn,蹴
khdg,跖
kdjf,喱
krdf,嗥
krd,嗥
khua,蹉
kgke,囔
kqrn,唿
kxxr,喈
kdxn,咙
kkfg,鹗
khyj,跻
kdx,咙
khf,趺
khfw,趺
kujg,喑
kuj,喑
kpsh,咛
kynd,唳
kps,咛
kfwy,呋
khaj,躇
khb,蹑
khbc,蹑
kfw,呋
khed,蹊
kjh,呻
kjhh,呻
khdw,蹶
kwf,咐
kwfy,咐
kwv,吩
kwvn,吩
kgne,饕
kdl,呖
kdln,呖
kbnt,戢
khce,踊
khc,踊
kleg,喟
klfy,啭
kss,啉
kssy,啉
kle,喟
khlk,跏
khmg,跚
khey,趿
khwb,跄
kpta,咤
khoy,蹼
khxf,跸
kdf,喹
kdff,喹
khye,踉
kmf,啁
kssi,噤
kho,蹼
kmfk,啁
khcs,蹂
khpx,跎
khtk,踟
kfd,嚅
kfdj,嚅
kmbh,郧
kmb,郧
kkln,鼍
khdf,踌
kkl,鼍
kuwl,嗌
kuw,嗌
khwf,跗
kgxi,嗉
kpnm,嘧
kpn,嘧
kmqy,哕
kmq,哕
khyf,躔
kny,吣
kyg,唁
kjnb,黾
kjn,黾
khqi,跞
kyt,嗾
kytd,嗾
khqy,趵
kimy,唢
khdf,蹰
kim,唢
kmwu,呙
khtq,跣
kfbn,哋
kdag,咗
kgiy,吥
ktly,囖
kwyn,唸
kjm,喁
kjfb,嘢
khgm,蹟
kgvv,啛
kbg,吇
kafg,咁
ktqi,嚟
kysx,嚒
kyjh,哜
kyj,哜
kxhh,吲
khlj,躅
kub,嗍
kube,嗍
kudy,咲
kvcq,嘅
kvqn,唲
kmdg,啱
kbn,吔
kftj,啫
kjmy,喁
kmnk,喎
kxh,吲
ksks,槑
ksfi,嘌
ksf,嘌
krqy,啲
knm,唰
knmj,唰
knyy,呎
kfkg,咭
kwgr,嗱
kwld,嗰
kwti,喺
kqrm,啕
khga,趼
khas,蹀
khub,踯
khaw,蹒
kdwh,唪
kdw,唪
khhj,踔
khtm,躜
khya,蹁
khrm,踬
khay,躏
kuvg,唼
kuv,唼
khtp,跹
khuk,踣
kwyo,噍
kay,嚆
kayk,嚆
kran,唣
kra,唣
krrh,哳
khvp,踺
khoc,躞
khnn,跽
khtl,蹯
khff,跬
khty,踽
khvn,躐
l,国
llll,田
lpk,连
ltui,图
ltu,图
ldnu,恩
ldn,恩
lg,车
lgn,车
lgnh,车
lkd,回
ld,因
ldi,因
lk,加
lkg,加
lhng,四
lh,四
ll,男
llb,男
lfn,转
lfny,转
lgy,国
lgyi,国
lfo,黑
lfou,黑
lqu,罗
lq,罗
lpv,边
lp,边
lw,办
lwi,办
lt,力
ltn,力
lfte,团
lft,团
lu,较
luq,较
luqy,较
lhnh,甲
lll,田
lnu,思
ln,思
ldjd,罪
ldj,罪
lfqv,园
lfq,园
lksu,架
lcag,轻
lks,架
lca,轻
lwj,界
lc,轻
lwjj,界
lf,轩
lfh,轩
lud,圈
ludb,圈
lxi,累
lx,累
lxiu,累
lwxn,轮
lwx,轮
lkmi,圆
lccu,轰
lcc,轰
lfof,墨
lgm,辆
lgmw,辆
lqw,软
lqwy,软
lwg,输
lwgj,输
ltk,略
ltkg,略
lfcu,罢
lfc,罢
lkm,贺
lkmu,贺
lyjj,罚
lyj,罚
ly,罚
lef,胃
le,胃
lfnh,围
ls,困
lrh,斩
lr,斩
lfhf,置
lsi,困
lfod,默
lqyg,鸭
lqy,鸭
lkcf,驾
lkc,驾
lrj,暂
lrjf,暂
lmg,轴
lm,轴
ldd,固
lqju,蜀
lqj,蜀
lhjj,罩
lhj,罩
lkbg,辑
lkb,辑
lvn,轨
lv,轨
lftj,署
lgey,辅
luf,畔
lufh,畔
lpdk,辖
lkp,迦
lkpd,迦
lge,畏
lgeu,畏
lfon,黔
lrw,轶
lrwy,轶
ltd,轿
ltdj,轿
lgb,囤
lgbn,囤
lsh,町
lwi,囚
lnn,轧
lyc,辙
lyct,辙
lfoj,黯
lgh,罡
lghf,罡
lxx,毗
lxxn,毗
lj,辊
ljx,辊
ljxx,辊
lhng,皿
lhn,皿
lqpi,逻
lfk,辕
lfke,辕
lqp,逻
lbn,辄
lbnn,辄
lds,畸
ldsk,畸
lgey,圃
lvd,囡
lnwy,罹
lnw,罹
lwe,轸
lwet,轸
lgkl,辐
lgk,辐
lnae,辗
lna,辗
lsk,轲
lskg,轲
laag,轼
laf,羁
lafc,羁
laa,轼
ldtf,畴
ldt,畴
lded,囿
lde,囿
lpqb,畹
lpq,畹
lffg,畦
lff,畦
lrf,堑
lrff,堑
lccc,辍
lrc,畈
lrcy,畈
llg,圜
llge,圜
lgi,罘
lgiu,罘
lgj,畀
lgjj,畀
luj,疃
lujf,疃
lfom,黜
ltkg,辂
lrqf,錾
lrq,錾
lfoi,黥
lfol,黝
lfco,罴
ldf,罟
lyf,詈
lo,辚
loq,辚
loqh,辚
lwxv,囵
lyn,辘
lynx,辘
lmun,辋
lmu,辋
ldb,轭
ldbn,轭
lulj,罾
lfuf,圉
lfu,圉
lul,罾
lfok,黠
lty,畋
lky,袈
lkye,袈
llln,勰
lwet,畛
ldg,轱
lfoq,黟
lrsu,椠
lrs,椠
lkwy,轵
lwyc,囹
lwy,囹
lkw,轵
lged,圊
lhng,囗
lb,囝
lbd,囝
llv,嬲
llvl,嬲
lvy,轫
lvyy,轫
lwmv,囧
lksk,哿
lvk,轺
lvkg,轺
lfod,黩
ldjn,罨
ldwd,辏
ldw,辏
lvl,辎
lvlg,辎
lgkd,圄
lqre,囫
lqr,囫
lfmf,罱
lfm,罱
ldy,畎
lqiy,轹
lqi,轹
lhnt,轳
lfot,黢
lgcf,轾
lgc,轾
lfoe,黪
lwgg,辁
ltuh,轷
m,同
mmmm,山
mh,由
mhng,由
mqqi,网
mj,则
mjh,则
mqq,网
mw,内
mwi,内
mqu,岁
mqjh,刚
mqj,刚
mg,同
mhkg,贴
mgkd,同
mgk,同
mq,风
mfk,周
mfkd,周
mqi,风
mqb,见
mmm,山
mht,帐
mhty,帐
mtn,几
mt,几
mww,肉
mwwi,肉
mhhk,帖
mhh,帖
muv,赚
muvo,赚
ma,曲
mtd,峰
mtdh,峰
mad,曲
my,凡
myi,凡
madt,贼
mgt,贱
mnmn,凯
myd,丹
mnm,凯
mc,凤
mci,凤
mft,财
mf,财
mftt,财
mpd,迪
mp,迪
mhny,贝
me,骨
mef,骨
mftj,赌
mmgj,删
muk,赔
mty,败
mwyf,崔
mukg,赔
mwy,崔
mdf,岩
mwyc,岭
mqc,购
mqcy,购
ms,朵
msu,朵
mmqu,岚
mhr,帕
mhrg,帕
mhg,幅
mhgl,幅
mm,册
mmgd,册
mdfj,岸
mmq,岗
mmqu,岗
mjq,赐
mdff,崖
mjqr,赐
mhjh,帽
mhj,帽
mawu,典
maw,典
mulj,赠
mul,赠
mu,赠
mfd,冉
mhmy,帆
mhm,帆
mpf,崇
mta,账
mye,彤
myet,彤
mtay,账
mfky,雕
mpfi,崇
mqi,冈
mgah,赋
mga,赋
mhuf,幢
mhu,幢
mb,邮
mbh,邮
mee,崩
meef,崩
mmvf,婴
mmv,婴
mhhm,帧
mtp,贬
mdi,央
md,央
mtpy,贬
mmgd,凹
mdsk,崎
mds,崎
mcw,峻
mln,崽
mcwt,峻
mlnu,崽
mgu,峡
mguw,峡
mdo,炭
mrg,凰
mwyn,岑
mrgd,凰
mdou,炭
mn,岂
mnb,岂
mhk,巾
mwwk,峪
msjh,剁
msj,剁
mfnd,赎
mfn,赎
mrc,贩
mrcy,贩
mr,贩
maf,嵌
mafw,嵌
mfc,岐
mfcy,岐
mgn,屿
mgng,屿
mtv,巍
mtvc,巍
mcu,殳
med,髓
mymk,嵩
mym,嵩
medp,髓
mtrt,峨
mtr,峨
mff,峙
mffy,峙
mqv,峥
mqvh,峥
mckg,贻
mck,贻
mdl,盎
mgqi,夙
mgq,夙
mdlf,盎
mhtl,幡
mwfi,赊
mwf,赊
mfhm,巅
mfh,巅
mdeg,贿
mde,贿
mhfh,帏
mpg,贮
mpgg,贮
mey,骸
meyw,骸
mhf,帏
mdgt,崴
mlr,崭
ml,崭
myfg,赃
myf,赃
mlrj,崭
muyn,罔
muy,罔
mwkd,冏
mna,岷
mnan,岷
mhjc,幔
mtnn,屹
mhwy,帷
mhw,帷
mef,胄
mdfe,赈
maps,嵘
mmgk,峒
mmg,岫
mmr,罂
mswc,崧
msw,崧
mmrm,罂
mujh,嶂
muj,嶂
mtdj,峤
mnbm,崛
mmvg,鹦
mkpd,迥
mkp,迥
mhkw,帜
mhjq,幌
mem,骰
mdq,鸯
mieg,峭
mie,峭
mdqg,鸯
memc,骰
mi,峭
meqy,骶
mhl,帼
mhly,帼
mlh,岬
mmgq,兕
mepq,髋
moq,嶙
moqh,嶙
medg,骷
mcb,岜
mtk,赂
mtkg,赂
mej,髁
mejs,髁
mdmm,颛
mld,崮
mldf,崮
mep,髂
mepk,髂
mqqn,飑
mqt,峁
mqtb,峁
mhuj,幛
mnjh,剀
mnj,剀
mqdy,赡
mqd,赡
mgah,岍
mnhg,嵋
mnh,嵋
mnmq,觊
mqvc,飕
mhnf,幄
melj,髑
mtu,嵊
mtux,嵊
mel,髑
mpw,崆
mwg,嵛
meo,髅
mhgm,帻
mrqc,嵬
mrq,嵬
mqde,崤
mpwa,崆
mwgj,嵛
mwgu,嶝
meov,髅
map,崂
meqg,鹘
meq,鹘
miwe,嵴
mapl,崂
miw,嵴
maht,岈
merf,髀
mynw,赅
myn,赅
mxth,嶷
mx,嶷
mjv,岿
mjvf,岿
mxt,嶷
mah,岈
mqh,飓
mqhw,飓
mmqn,岘
mskf,岢
msk,岢
mcf,峄
mcfh,峄
mepw,髌
mnn,屺
mdm,遄
mdmp,遄
mgo,崃
mgoy,崃
mhrw,帙
mge,赙
maiu,岽
mai,岽
mgef,赙
muda,嵯
mud,嵯
mhoy,幞
mny,赆
mhhc,帔
mho,幞
mnyu,赆
myb,崞
mov,嵝
mybg,崞
mqjg,峋
movg,嵝
mhd,帱
mhdf,帱
mhgd,円
mhn,冂
moo,赕
mooy,赕
mqk,岣
mqkg,岣
mqo,飚
mqoo,飚
mtdh,峯
mtrt,峩
mwvo,嶋
meyu,岌
mkqn,贶
mkq,贶
met,骼
metk,骼
mer,骺
merk,骺
mdg,岵
mdj,崦
mdjn,崦
maq,岖
maqy,岖
muxx,嵫
mux,嵫
mqjh,刿
mewj,骱
mew,骱
msv,崾
msvg,崾
mfi,赇
mfiy,赇
n,民
nnnn,已
nywy,以
nyw,以
nnw,快
nnwy,快
nudu,买
ntc,发
ntcy,发
nyny,心
ny,心
nyn,心
ntg,性
ntgg,性
nnhy,书
nr,怕
nrg,怕
nnh,书
nui,飞
nhty,收
nh,收
nht,收
nge,情
ngeg,情
na,民
nav,民
nty,改
nt,必
nte,必
nyu,尽
nyuu,尽
ncf,怪
nnkd,局
nc,怪
nynn,忙
nnk,局
ncfg,怪
nbty,敢
nb,敢
nbt,敢
nmhj,刷
nmh,刷
nfc,层
nny,羽
nfci,层
nnyg,羽
nmd,届
nm,届
njlc,慢
nj,慢
ntky,属
njl,慢
ntk,属
nv,恨
nxx,屁
nxxv,屁
ndj,剧
ndjh,剧
nve,恨
nvey,恨
nhj,蛋
nhju,蛋
nnl,乙
nnll,乙
nd,居
natf,懂
ndd,居
nat,懂
ngk,司
nfd,丑
ngkd,司
ngcf,屋
ngc,屋
naei,展
nae,展
nxv,尼
nx,尼
nngn,己
nng,己
nlaw,翼
ngiy,怀
ngi,怀
nla,翼
ntf,尾
ntfn,尾
ng,怀
nhd,眉
noi,屎
ngjg,恒
ngj,恒
naw,殿
nawc,殿
nyiy,惊
nfu,导
nf,导
nii,尿
nua,屏
nuak,屏
ngkm,懒
nckg,怡
nck,怡
nnn,忆
nngt,尸
nn,忆
naj,异
ncd,惨
ncde,惨
nuk,悦
nukq,悦
ndn,忧
ndnn,忧
ntl,恤
nypi,迟
nyp,迟
ntlg,恤
najg,惜
nnu,忌
nk,避
nkuf,壁
nkup,避
nywf,翠
nay,慌
nayq,慌
ngkg,悟
nu,习
nud,习
nmnn,恺
nmn,恺
nbm,屈
nyi,尺
nftj,屠
nft,屠
nbmk,屈
nwyc,怜
nwy,惟
nwyg,惟
nwya,戳
nhy,疏
nhyq,疏
nwgk,恰
nkuv,劈
nfp,迅
nfpk,迅
ntxu,悔
ntx,悔
nkue,臂
novd,屡
nov,屡
no,屡
nwyf,翟
nfhw,慎
nfh,慎
nfam,愤
nfa,愤
nly,愣
nxfm,惯
nxf,惯
nnv,乜
nlyn,愣
nkuh,辟
nku,辟
nngn,巳
nfin,慰
ngd,刁
nfi,慰
ndgn,憾
nawe,臀
nhw,惧
nhwy,惧
nbtn,憨
nfif,尉
nttt,履
ntdg,恬
ntd,恬
ntt,履
nkuy,璧
nul,憎
nulj,憎
nyb,恼
nybh,恼
nyj,昼
nyjg,昼
nal,懵
nalh,懵
njy,憬
njyi,憬
nrh,忻
nied,屑
nfcy,怯
nuf,翌
njf,悍
njfh,悍
nnaw,巽
nna,巽
nhe,胥
nhef,胥
nff,恃
nffy,恃
nwgj,愉
nwg,愉
nw,愉
nrqc,愧
nrq,愧
nirh,犀
nir,犀
ndoy,恢
ni,悄
nie,悄
nieg,悄
ndo,恢
naj,羿
nhjh,悼
nvc,慨
nvcq,慨
ngh,怔
nghg,怔
nrgg,惶
ntkg,恪
niqn,恍
niq,恍
